section	virtual_address	name
Functions	0x49b9f0	obj_use_book_
Functions	0x49bba8	obj_use_flare_
Functions	0x49bc60	obj_use_radio_
Functions	0x49bcb4	obj_use_explosive_
Functions	0x49bde8	obj_use_power_on_car_
Functions	0x49be88	obj_use_misc_item_
Functions	0x49bf38	protinst_use_item_
Functions	0x49bfe8	protinstTestDroppedExplosive_
Functions	0x49c124	obj_use_item_
Functions	0x49c240	protinst_default_use_item_
Functions	0x49c3cc	protinst_use_item_on_
Functions	0x49c5fc	obj_use_item_on_
Functions	0x49c6ac	rebuild_all_light_
Functions	0x49c6bc	check_scenery_ap_cost_
Functions	0x49c740	obj_use_
Functions	0x49c900	obj_use_ladder_top_
Functions	0x49c9a4	obj_use_ladder_bottom_
Functions	0x49ca48	obj_use_stairs_
Functions	0x49caec	obj_use_elevator_
Functions	0x49caf4	set_door_state_open_
Functions	0x49cb04	set_door_state_closed_
Functions	0x49cb14	check_door_state_
Functions	0x49ccb8	obj_use_door_
Functions	0x49ce7c	obj_use_container_
Functions	0x49d078	obj_use_skill_on_
Functions	0x49d140	obj_is_a_portal_
Functions	0x49d178	obj_is_lockable_
Functions	0x49d1c8	obj_is_locked_
Functions	0x49d20c	obj_lock_
Functions	0x49d250	obj_unlock_
Functions	0x49d294	obj_is_openable_
Functions	0x49d2e4	obj_is_open_
Functions	0x49d2f4	obj_toggle_open_
Functions	0x49d3d8	obj_open_
Functions	0x49d3f4	obj_close_
Functions	0x49d410	obj_lock_is_jammed_
Functions	0x49d448	obj_jam_lock_
Functions	0x49d480	obj_unjam_lock_
Functions	0x49d4b8	obj_unjam_all_locks_
Functions	0x49d4d4	obj_attempt_placement_
Functions	0x49d628	objPMAttemptPlacement_
Functions	0x49d6d8	proto_inst_add_to_inven_
Functions	0x49d758	proto_choose_pid_inven_fid_
Functions	0x49d77c	proto_choose_multi_pids_update_
Functions	0x49d9b0	proto_choose_multi_pids_func_
Functions	0x49dd5c	proto_choose_multi_pids_
Functions	0x49dd68	proto_choose_pid_
Functions	0x49e070	proto_edit_mod_pid_
Functions	0x49e270	proto_make_path_
Functions	0x49e2f8	proto_list_new_
Functions	0x49e4d4	proto_find_str_
Functions	0x49e758	proto_list_str_
Functions	0x49e984	proto_size_
Functions	0x49e99c	proto_action_can_use_
Functions	0x49e9dc	proto_action_can_use_on_
Functions	0x49ea1c	proto_action_can_look_at_
Functions	0x49ea24	proto_action_can_talk_to_
Functions	0x49ea5c	proto_action_can_pickup_
Functions	0x49eaa4	proto_get_msg_info_
Functions	0x49eafc	proto_name_
Functions	0x49eb1c	proto_description_
Functions	0x49eb2c	proto_item_init_
Functions	0x49ebfc	proto_item_subdata_init_
Functions	0x49edb4	proto_critter_init_
Functions	0x49eea4	clear_pupdate_data_
Functions	0x49eeb8	proto_read_CombatData_
Functions	0x49ef40	proto_write_CombatData_
Functions	0x49f004	proto_read_protoUpdateData_
Functions	0x49f350	proto_read_bonusDB_
Functions	0x49f398	proto_write_bonusDB_
Functions	0x49f428	proto_write_protoUpdateData_
Functions	0x49f73c	proto_update_gen_
Functions	0x49f799	Update_Item
Functions	0x49f7b0	Update_Container
Functions	0x49f7c1	Update_Weapon
Functions	0x49f7dd	Update_Misc_Item
Functions	0x49f7f0	Update_Portal
Functions	0x49f803	Update_Scenery
Functions	0x49f81a	Update_Stairs
Functions	0x49f823	Update_Ammo
Functions	0x49f836	Update_Elevator
Functions	0x49f852	Update_Ladder
Functions	0x49f865	Update_Misc
Functions	0x49f894	No_Update
Functions	0x49f8a0	proto_update_init_
Functions	0x49f984	proto_dude_update_gender_
Functions	0x49fa64	proto_dude_init_
Functions	0x49fbbc	proto_scenery_init_
Functions	0x49fc74	proto_scenery_subdata_init_
Functions	0x49fcfc	proto_wall_init_
Functions	0x49fd84	proto_tile_init_
Functions	0x49fdfc	proto_misc_init_
Functions	0x49fe74	proto_copy_proto_
Functions	0x49fedc	proto_is_subtype_
Functions	0x49ffd8	proto_data_member_
Functions	0x4a0390	proto_init_
Functions	0x4a0814	proto_reset_
Functions	0x4a0898	proto_exit_
Functions	0x4a08e0	proto_header_load_
Functions	0x4a0aec	proto_read_item_data_
Functions	0x4a0b06	Read_item_armor
Functions	0x4a0b83	Read_item_container
Functions	0x4a0baf	Read_item_drug
Functions	0x4a0c9a	Read_item_weapon
Functions	0x4a0de8	Read_item_ammo
Functions	0x4a0e5c	Read_item_key
Functions	0x4a0e70	Read_item_misc_item
Functions	0x4a0ed0	proto_read_scenery_data_
Functions	0x4a0ee4	Read_scenery_portal
Functions	0x4a0f0c	Read_scenery_stairs
Functions	0x4a0f30	Read_scenery_elevator
Functions	0x4a0f54	Read_scenery_ladderBottom
Functions	0x4a0f64	Read_scenery_ladderTop
Functions	0x4a0f74	Read_scenery_genericScenery
Functions	0x4a0fa0	proto_read_protoSubNode_
Functions	0x4a0ff8	Read_ObjType_Item
Functions	0x4a10fb	Read_ObjType_Critter
Functions	0x4a11a6	Read_ObjType_Scenery
Functions	0x4a1256	Read_ObjType_Wall
Functions	0x4a12cd	Read_ObjType_Tile
Functions	0x4a1326	Read_ObjType_Misc
Functions	0x4a1390	proto_write_item_data_
Functions	0x4a16e4	proto_write_scenery_data_
Functions	0x4a17b4	proto_write_protoSubNode_
Functions	0x4a1b30	proto_save_pid_
Functions	0x4a1c3c	proto_load_pid_
Functions	0x4a1d98	proto_find_free_subnode_
Functions	0x4a1e90	proto_new_
Functions	0x4a1f1c	proto_flush_
Functions	0x4a2040	proto_remove_some_list_
Functions	0x4a2094	proto_remove_list_
Functions	0x4a20f4	proto_remove_all_
Functions	0x4a2108	proto_ptr_
Functions	0x4a21dc	proto_new_id_
Functions	0x4a21f8	proto_undo_new_id_
Functions	0x4a2214	proto_max_id_
Functions	0x4a2220	proto_find_art_match_
Functions	0x4a22c0	ResetPlayer_
Functions	0x4a2320	queue_init_
Functions	0x4a2330	queue_reset_
Functions	0x4a2338	queue_load_
Functions	0x4a24e0	queue_save_
Functions	0x4a258c	queue_add_
Functions	0x4a25f4	queue_remove_
Functions	0x4a264c	queue_remove_this_
Functions	0x4a26a8	queue_find_
Functions	0x4a26d0	queue_process_
Functions	0x4a2748	queue_clear_
Functions	0x4a2790	queue_clear_type_
Functions	0x4a2808	queue_next_time_
Functions	0x4a281c	queue_destroy_
Functions	0x4a2828	queue_explode_
Functions	0x4a2830	queue_explode_exit_
Functions	0x4a2834	queue_do_explosion_
Functions	0x4a28e4	queue_premature_
Functions	0x4a2920	queue_leaving_map_
Functions	0x4a294c	queue_is_empty_
Functions	0x4a295c	queue_find_first_
Functions	0x4a2994	queue_find_next_
Functions	0x4a29d0	reaction_set_
Functions	0x4a29e4	level_to_reaction_
Functions	0x4a29e8	reaction_to_level_
Functions	0x4a29f0	reaction_influence_
Functions	0x4a2a2c	reaction_to_level_internal_
Functions	0x4a2b28	reaction_get_
Functions	0x4a2b50	regionSetBound_
Functions	0x4a2c14	pointInRegion_
Functions	0x4a2d78	allocateRegion_
Functions	0x4a2e68	regionAddPoint_
Functions	0x4a2f0c	regionDelete_
Functions	0x4a2f54	regionAddName_
Functions	0x4a2f80	regionGetName_
Functions	0x4a2f98	regionGetUserData_
Functions	0x4a2fb4	regionSetUserData_
Functions	0x4a2fd0	regionSetFlag_
Functions	0x4a2fd4	regionGetFlag_
Functions	0x4a2fe0	roll_init_
Functions	0x4a2ffc	roll_reset_
Functions	0x4a3000	roll_check_
Functions	0x4a3030	roll_check_critical_
Functions	0x4a30c0	roll_random_
Functions	0x4a30fc	ran1_
Functions	0x4a3174	init_random_
Functions	0x4a31a0	roll_set_seed_
Functions	0x4a31c4	random_seed_
Functions	0x4a31e0	seed_generator_
Functions	0x4a3258	timer_read_
Functions	0x4a3264	check_chi_squared_
Functions	0x4a3330	game_time_
Functions	0x4a3338	game_time_date_
Functions	0x4a33c8	game_time_hour_
Functions	0x4a3420	game_time_hour_str_
Functions	0x4a347c	set_game_time_
Functions	0x4a349c	set_game_time_in_seconds_
Functions	0x4a34cc	inc_game_time_
Functions	0x4a3518	inc_game_time_in_seconds_
Functions	0x4a3570	gtime_q_add_
Functions	0x4a3620	gtime_q_process_
Functions	0x4a3690	scriptsCheckGameEvents_
Functions	0x4a382c	scr_map_q_process_
Functions	0x4a386c	new_obj_id_
Functions	0x4a38c0	scr_find_obj_
Functions	0x4a390c	scr_find_sid_from_program_
Functions	0x4a39ac	scr_find_obj_from_program_
Functions	0x4a3aac	script_name_
Functions	0x4a3b0c	scr_set_objs_
Functions	0x4a3b34	scr_set_ext_param_
Functions	0x4a3b54	scr_set_action_num_
Functions	0x4a3b74	loadProgram_
Functions	0x4a3c2c	doBkProcesses_
Functions	0x4a3ca0	script_chk_critters_
Functions	0x4a3d84	script_chk_timed_events_
Functions	0x4a3e30	scrSetQueueTestVals_
Functions	0x4a3e3c	scrQueueRemoveFixed_
Functions	0x4a3e60	script_q_add_
Functions	0x4a3edc	script_q_save_
Functions	0x4a3f04	script_q_load_
Functions	0x4a3f4c	script_q_process_
Functions	0x4a3f80	scripts_clear_state_
Functions	0x4a3f90	scripts_clear_combat_requests_
Functions	0x4a3fb4	scripts_check_state_
Functions	0x4a43a0	scripts_check_state_in_combat_
Functions	0x4a457c	scripts_request_combat_
Functions	0x4a45d4	scripts_request_combat_locked_
Functions	0x4a461c	scripts_request_townmap_
Functions	0x4a4644	scripts_request_worldmap_
Functions	0x4a466c	scripts_request_elevator_
Functions	0x4a4730	scripts_request_explosion_
Functions	0x4a4754	scripts_request_dialog_
Functions	0x4a4770	scripts_request_endgame_slideshow_
Functions	0x4a477c	scripts_request_loot_container_
Functions	0x4a479c	scripts_request_steal_container_
Functions	0x4a47bc	script_make_path_
Functions	0x4a4810	exec_script_proc_
Functions	0x4a49d0	scr_build_lookup_table_
Functions	0x4a4a08	scriptHasProc_
Functions	0x4a4a3c	scr_list_new_
Functions	0x4a4b38	scr_find_str_
Functions	0x4a4b44	scr_find_str_index_
Functions	0x4a4d50	scrInitListInfo_
Functions	0x4a4efc	scrExitListInfo_
Functions	0x4a4f28	scr_find_str_run_info_
Functions	0x4a4f60	scr_index_to_name_
Functions	0x4a4f68	scr_list_str_
Functions	0x4a4f90	scr_set_dude_script_
Functions	0x4a5044	scr_clear_dude_script_
Functions	0x4a50a8	scr_init_
Functions	0x4a5120	scr_reset_
Functions	0x4a5138	scr_game_init_
Functions	0x4a5240	scr_game_reset_
Functions	0x4a5274	scr_exit_
Functions	0x4a52f4	scr_message_free_
Functions	0x4a535c	scr_game_exit_
Functions	0x4a53a8	scr_enable_
Functions	0x4a53d0	scr_disable_
Functions	0x4a53e0	scr_enable_critters_
Functions	0x4a53f0	scr_disable_critters_
Functions	0x4a5400	scr_game_save_
Functions	0x4a5424	scr_game_load_
Functions	0x4a5448	scr_game_load2_
Functions	0x4a5490	scr_header_load_
Functions	0x4a5590	scr_write_ScriptSubNode_
Functions	0x4a5704	scr_write_ScriptNode_
Functions	0x4a5768	scr_save_
Functions	0x4a5a1c	scr_read_ScriptSubNode_
Functions	0x4a5be8	scr_read_ScriptNode_
Functions	0x4a5c50	scr_load_
Functions	0x4a5e34	scr_ptr_
Functions	0x4a5ed8	scr_new_id_
Functions	0x4a5f1c	scr_max_id_
Functions	0x4a5f28	scr_new_
Functions	0x4a6088	scr_add_spatial_
Functions	0x4a60d4	scr_remove_local_vars_
Functions	0x4a61d4	scr_remove_
Functions	0x4a63d8	scr_remove_spatial_
Functions	0x4a63e0	scr_remove_all_
Functions	0x4a64a8	scr_remove_all_force_
Functions	0x4a6524	scr_find_first_at_
Functions	0x4a6564	scr_find_next_at_
Functions	0x4a65e8	scr_spatials_enabled_
Functions	0x4a65f0	scr_spatials_enable_
Functions	0x4a6600	scr_spatials_disable_
Functions	0x4a6610	scr_chk_spatials_in_
Functions	0x4a6714	tile_in_tile_bound_
Functions	0x4a672c	scr_num_active_scripts_
Functions	0x4a6754	scr_num_nodes_
Functions	0x4a677c	scr_load_all_scripts_
Functions	0x4a67dc	scr_exec_map_enter_scripts_
Functions	0x4a67e4	scr_exec_map_update_scripts_
Functions	0x4a67ec	scrExecMapProcScripts_
Functions	0x4a69a0	scr_exec_map_exit_scripts_
Functions	0x4a69ac	scr_print_script_usage_
Functions	0x4a6b64	scr_get_dialog_msg_file_
Functions	0x4a6c50	scr_get_msg_str_
Functions	0x4a6c5c	scr_get_msg_str_speech_
Functions	0x4a6d64	scr_get_local_var_
Functions	0x4a6e58	scr_set_local_var_
Functions	0x4a6efc	scr_end_combat_
Functions	0x4a6f70	scr_explode_scenery_
Functions	0x4a71d0	select_character_
Functions	0x4a7468	select_init_
Functions	0x4a7ad4	select_exit_
Functions	0x4a7d58	select_update_display_
Functions	0x4a7e08	select_display_portrait_
Functions	0x4a7ea8	select_display_stats_
Functions	0x4a8ae4	select_display_bio_
Functions	0x4a8bd0	select_fatal_error_
Functions	0x4a8be0	selfrun_get_list_
Functions	0x4a8c10	selfrun_free_list_
Functions	0x4a8c28	selfrun_prep_playback_
Functions	0x4a8c88	selfrun_playback_loop_
Functions	0x4a8d28	selfrun_prep_recording_
Functions	0x4a8ddc	selfrun_recording_loop_
Functions	0x4a8e74	selfrun_playback_callback_
Functions	0x4a8e8c	selfrun_load_data_
Functions	0x4a8ef4	selfrun_save_data_
Functions	0x4a8fc0	sfxc_init_
Functions	0x4a90fc	sfxc_exit_
Functions	0x4a9140	sfxc_is_initialized_
Functions	0x4a9148	sfxc_flush_
Functions	0x4a915c	sfxc_cached_open_
Functions	0x4a9220	sfxc_cached_close_
Functions	0x4a9274	sfxc_cached_read_
Functions	0x4a9350	sfxc_cached_write_
Functions	0x4a9358	sfxc_cached_seek_
Functions	0x4a93f4	sfxc_cached_tell_
Functions	0x4a9418	sfxc_cached_file_size_
Functions	0x4a9434	sfxc_effect_size_
Functions	0x4a945c	sfxc_effect_load_
Functions	0x4a94cc	sfxc_effect_free_
Functions	0x4a94d4	sfxc_handle_list_create_
Functions	0x4a9518	sfxc_handle_list_destroy_
Functions	0x4a9550	sfxc_handle_create_
Functions	0x4a9604	sfxc_handle_destroy_
Functions	0x4a961c	sfxc_handle_is_legal_
Functions	0x4a9660	sfxc_mode_is_legal_
Functions	0x4a967c	sfxc_decode_
Functions	0x4a9774	sfxc_ad_reader_
Functions	0x4a98e0	sfxl_tag_is_legal_
Functions	0x4a98f4	sfxl_init_
Functions	0x4a9c04	sfxl_exit_
Functions	0x4a9c28	sfxl_name_to_tag_
Functions	0x4a9cd8	sfxl_name_
Functions	0x4a9d90	sfxl_size_full_
Functions	0x4a9dbc	sfxl_size_cached_
Functions	0x4a9de8	sfxl_index_
Functions	0x4a9e20	sfxl_index_to_tag_
Functions	0x4a9e44	sfxl_destroy_
Functions	0x4a9ea0	sfxl_get_names_
Functions	0x4aa000	sfxl_copy_names_
Functions	0x4aa050	sfxl_get_sizes_
Functions	0x4aa200	sfxl_sort_by_name_
Functions	0x4aa228	sfxl_compare_by_name_
Functions	0x4aa234	sfxl_ad_reader_
Functions	0x4aa250	compare_
Functions	0x4aa25c	getDirList_
Functions	0x4aa290	freeDirList_
Functions	0x4aa2a4	getFileList_
Functions	0x4aa2dc	freeFileList_
Functions	0x4aa318	skill_init_
Functions	0x4aa448	skill_reset_
Functions	0x4aa478	skill_exit_
Functions	0x4aa488	skill_load_
Functions	0x4aa4a8	skill_save_
Functions	0x4aa4c8	skill_set_defaults_
Functions	0x4aa4e4	skill_set_tags_
Functions	0x4aa508	skill_get_tags_
Functions	0x4aa52c	skill_is_tagged_
Functions	0x4aa558	skill_level_
Functions	0x4aa654	skill_base_
Functions	0x4aa680	skill_points_
Functions	0x4aa6bc	skill_inc_point_
Functions	0x4aa7f8	skill_inc_point_force_
Functions	0x4aa87c	skillLevelCost_
Functions	0x4aa8c4	skill_dec_point_
Functions	0x4aaa34	skill_dec_point_force_
Functions	0x4aaaa4	skill_result_
Functions	0x4aab34	skill_contest_
Functions	0x4aab9c	skill_name_
Functions	0x4aabc0	skill_description_
Functions	0x4aabe4	skill_attribute_
Functions	0x4aac08	skill_pic_
Functions	0x4aac2c	show_skill_use_messages_
Functions	0x4aad08	skill_use_
Functions	0x4aae1f	skill_use_first_aid
Functions	0x4ab103	skill_use_sneak_lockpick
Functions	0x4ab153	skill_use_repair
Functions	0x4ab629	skill_use_doctor
Functions	0x4abb2c	skill_use_steal
Functions	0x4abb3f	skill_use_traps
Functions	0x4abb6e	skill_use_science
Functions	0x4abbe4	skill_check_stealing_
Functions	0x4abdec	skill_game_difficulty_
Functions	0x4abe44	skill_use_slot_available_
Functions	0x4abeb8	skill_use_slot_add_
Functions	0x4abf24	skill_use_slot_clear_
Functions	0x4abf3c	skill_use_slot_save_
Functions	0x4abf5c	skill_use_slot_load_
Functions	0x4abf7c	skillGetPartyMemberString_
Functions	0x4abfd0	skilldex_select_
Functions	0x4ac054	skilldex_start_
Functions	0x4ac67c	skilldex_end_
Functions	0x4ac6f0	defaultMalloc_2_
Functions	0x4ac6f8	defaultRealloc_2_
Functions	0x4ac700	defaultFree_2_
Functions	0x4ac708	soundRegisterAlloc_
Functions	0x4ac71c	soundFileSize_
Functions	0x4ac750	soundTellData_
Functions	0x4ac758	soundWriteData_
Functions	0x4ac760	soundReadData_
Functions	0x4ac768	soundOpenData_
Functions	0x4ac774	soundSeekData_
Functions	0x4ac77c	soundCloseData_
Functions	0x4ac784	soundGetDefaultFileIO_
Functions	0x4ac78c	defaultMangler_
Functions	0x4ac790	soundError_
Functions	0x4ac7b0	refreshSoundBuffers_
Functions	0x4acc58	soundInit_
Functions	0x4ad04c	soundClose_
Functions	0x4ad0fc	soundAllocate_
Functions	0x4ad2bc	soundSetBuffers_
Functions	0x4ad308	preloadBuffers_
Functions	0x4ad498	soundLoad_
Functions	0x4ad504	soundRewind_
Functions	0x4ad5c8	addSoundData_
Functions	0x4ad6c0	soundSetData_
Functions	0x4ad73c	soundPlay_
Functions	0x4ad828	soundStop_
Functions	0x4ad8dc	soundDelete_
Functions	0x4ad940	numSoundsPlaying_
Functions	0x4ad948	soundContinue_
Functions	0x4ada84	soundPlaying_
Functions	0x4adac4	soundDone_
Functions	0x4adb04	soundFading_
Functions	0x4adb44	soundPaused_
Functions	0x4adb84	soundFlags_
Functions	0x4adbc4	soundType_
Functions	0x4adc04	soundLength_
Functions	0x4adc6c	soundSetUserData_
Functions	0x4adcac	soundUserData_
Functions	0x4adcec	soundSetNameMangler_
Functions	0x4add00	soundLoop_
Functions	0x4add68	soundVolumeHMItoDirectSound_
Functions	0x4ade0c	soundVolume_
Functions	0x4ade80	soundGetVolume_
Functions	0x4adf68	soundPanLocation_
Functions	0x4adfe0	soundPitch_
Functions	0x4adff0	soundSetCallback_
Functions	0x4ae02c	soundSetChannel_
Functions	0x4ae09c	soundSetDefaultChannel_
Functions	0x4ae0b0	soundSetReadLimit_
Functions	0x4ae0e4	soundPause_
Functions	0x4ae1f0	soundUnpause_
Functions	0x4ae2fc	soundSetFileIO_
Functions	0x4ae378	soundMgrDelete_
Functions	0x4ae49c	soundSetHardwareSettings_
Functions	0x4ae4ac	soundSetLibPath_
Functions	0x4ae4bc	detectSoundDevice_
Functions	0x4ae4cc	soundTimerInit_
Functions	0x4ae4dc	soundGetDriver_
Functions	0x4ae4e0	setSoundDevice_
Functions	0x4ae4f0	soundStageLoop_
Functions	0x4ae578	soundSetMasterVolume_
Functions	0x4ae5c8	doTimerEvent@20_
Functions	0x4ae5e0	registerTimedEvent_
Functions	0x4ae614	removeTimedEvent_
Functions	0x4ae634	soundGetPosition_
Functions	0x4ae6cc	soundSetPosition_
Functions	0x4ae7e0	soundSetMinReadBuffer_
Functions	0x4ae830	removeFadeSound_
Functions	0x4ae888	soundRemoveFadingSound_
Functions	0x4ae8b0	fadeSounds_
Functions	0x4ae988	internalSoundFade_
Functions	0x4aeb0c	soundFade_
Functions	0x4aeb18	soundFadePause_
Functions	0x4aeb28	soundMgrInsert_
Functions	0x4aeb54	soundFlushAllSounds_
Functions	0x4aeb74	soundMgrClose_
Functions	0x4aebc0	soundUpdate_1
Functions	0x4aebe0	soundUpdate_
Functions	0x4aec00	soundSetDefaultFileIO_
Functions	0x4aec60	soundPauseAll_
Functions	0x4aecac	soundPauseFadeAll_
Functions	0x4aed0c	soundUnpauseAll_
Functions	0x4aed2c	soundSetDeleteCallback_
Functions	0x4aed70	stat_init_
Functions	0x4aeec0	stat_reset_
Functions	0x4aeee4	stat_exit_
Functions	0x4aeef4	stat_load_
Functions	0x4aef20	stat_save_
Functions	0x4aef48	stat_level_
Functions	0x4af3e0	stat_get_base_
Functions	0x4af408	stat_get_base_direct_
Functions	0x4af474	stat_get_bonus_
Functions	0x4af4bc	stat_set_base_
Functions	0x4af5d4	inc_stat_
Functions	0x4af608	dec_stat_
Functions	0x4af63c	stat_set_bonus_
Functions	0x4af6cc	stat_set_defaults_
Functions	0x4af6fc	stat_recalc_derived_
Functions	0x4af854	stat_name_
Functions	0x4af898	stat_description_
Functions	0x4af8dc	stat_level_description_
Functions	0x4af8fc	stat_pc_get_
Functions	0x4af910	stat_pc_set_
Functions	0x4af980	stat_pc_set_defaults_
Functions	0x4af9a0	stat_pc_min_exp_
Functions	0x4af9a8	statPcMinExpForLevel_
Functions	0x4af9f4	stat_pc_name_
Functions	0x4afa14	stat_pc_description_
Functions	0x4afa34	stat_picture_
Functions	0x4afa78	stat_result_
Functions	0x4afaa8	stat_pc_add_experience_
Functions	0x4afab8	statPCAddExperienceCheckPMs_
Functions	0x4afc38	statPcResetExperience_
Functions	0x4afd10	strParseValue_
Functions	0x4afd88	strParseStringN_
Functions	0x4afe08	strParseStrFromList_
Functions	0x4afedc	strParseStrFromFunc_
Functions	0x4aff7c	strParseStrSepVal_
Functions	0x4b005c	strParseStrAndSepVal_
Functions	0x4b0130	text_object_init_
Functions	0x4b021c	text_object_reset_
Functions	0x4b0280	text_object_exit_
Functions	0x4b02a4	text_object_disable_
Functions	0x4b02b0	text_object_enable_
Functions	0x4b02bc	text_object_is_enabled_
